enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
4175,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Public Sector,>4,164,1.0
31113,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,7,,,1,4,1.0
12285,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,never,28,1.0
32226,city_73,0.754,Male,Has relevent experience,no_enrollment,Masters,STEM,12,1000-4999,Pvt Ltd,2,47,0.0
2655,city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,<1,<10,Early Stage Startup,1,68,0.0
4565,city_114,0.9259999999999999,Male,No relevent experience,Full time course,Graduate,STEM,9,,Pvt Ltd,never,31,0.0
16427,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,6,,,never,161,1.0
6323,city_150,0.698,,Has relevent experience,Full time course,,,3,1000-4999,,1,27,0.0
1656,city_99,0.915,,No relevent experience,Full time course,High School,,10,10000+,Pvt Ltd,1,97,0.0
13977,city_159,0.843,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,>4,45,0.0
19515,city_46,0.762,Male,No relevent experience,Full time course,Graduate,STEM,5,,,never,6,1.0
25932,city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,8,1000-4999,,1,90,0.0
31924,city_21,0.624,,Has relevent experience,no_enrollment,Masters,STEM,7,<10,Pvt Ltd,1,75,1.0
33257,city_103,0.92,,No relevent experience,no_enrollment,Graduate,STEM,>20,,,2,54,0.0
23151,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,5,1000-4999,Other,1,52,0.0
10294,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,4,100-500,Pvt Ltd,4,4,1.0
25130,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,2,61,0.0
31716,city_162,0.767,Male,No relevent experience,Full time course,Graduate,STEM,2,,Pvt Ltd,never,62,1.0
28892,city_71,0.884,,Has relevent experience,no_enrollment,Graduate,STEM,4,500-999,Pvt Ltd,2,92,0.0
15642,city_97,0.925,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,124,0.0
12326,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Funded Startup,1,10,0.0
26292,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,2,20,0.0
25913,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,2,54,0.0
10745,city_28,0.9390000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Funded Startup,3,160,1.0
5760,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,220,0.0
3937,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,10,10/49,Funded Startup,1,45,0.0
26831,city_134,0.698,Male,No relevent experience,,High School,,3,,,never,57,1.0
12929,city_103,0.92,Male,Has relevent experience,Part time course,High School,,2,<10,Pvt Ltd,1,112,0.0
31523,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,11,50-99,Pvt Ltd,1,25,0.0
10962,city_136,0.897,,No relevent experience,no_enrollment,Phd,STEM,>20,10000+,NGO,>4,11,0.0
16406,city_145,0.555,,Has relevent experience,no_enrollment,Graduate,STEM,6,10/49,Pvt Ltd,1,78,0.0
31424,city_160,0.92,,No relevent experience,Full time course,High School,,10,,,1,82,1.0
414,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,>20,50-99,Pvt Ltd,>4,47,0.0
1740,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,50-99,Funded Startup,4,26,0.0
24802,city_103,0.92,,Has relevent experience,no_enrollment,Masters,STEM,18,10/49,Pvt Ltd,never,7,0.0
24890,city_21,0.624,Female,No relevent experience,no_enrollment,Graduate,STEM,2,<10,NGO,1,26,0.0
693,city_61,0.9129999999999999,Male,No relevent experience,no_enrollment,Masters,STEM,2,,Pvt Ltd,never,18,0.0
26434,city_64,0.6659999999999999,Male,No relevent experience,Part time course,Graduate,STEM,3,,,1,53,0.0
25830,city_105,0.794,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,36,0.0
14265,city_103,0.92,,Has relevent experience,Full time course,Graduate,STEM,3,,,1,108,1.0
12329,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Funded Startup,1,24,0.0
27170,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,<1,,,2,23,1.0
19627,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10/49,Pvt Ltd,4,32,0.0
11513,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,3,21,0.0
31895,city_71,0.884,Male,No relevent experience,Full time course,Graduate,STEM,5,,,1,70,1.0
11695,city_16,0.91,,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,>4,32,0.0
25387,city_103,0.92,,No relevent experience,Full time course,Graduate,STEM,<1,,,,2,0.0
19757,city_173,0.878,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,42,0.0
15322,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,7,0.0
9536,city_30,0.698,Male,Has relevent experience,no_enrollment,Masters,STEM,9,100-500,Pvt Ltd,never,47,0.0
7307,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,>4,51,0.0
22768,city_71,0.884,,Has relevent experience,no_enrollment,High School,,>20,100-500,Pvt Ltd,1,66,0.0
5121,city_103,0.92,,No relevent experience,Full time course,Masters,STEM,5,,Public Sector,1,196,0.0
16750,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,72,0.0
25337,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,11,50-99,Pvt Ltd,1,154,0.0
1759,city_160,0.92,,No relevent experience,no_enrollment,High School,,2,10000+,Pvt Ltd,1,153,0.0
20638,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,2,100-500,Pvt Ltd,1,40,1.0
25470,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Humanities,>20,<10,Pvt Ltd,3,11,0.0
26173,city_19,0.682,Male,No relevent experience,no_enrollment,High School,,<1,,,never,51,0.0
9773,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Early Stage Startup,4,94,0.0
10513,city_14,0.698,Male,No relevent experience,Full time course,Masters,STEM,2,,,2,9,0.0
22916,city_103,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,3,27,0.0
4496,city_99,0.915,,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,1,74,0.0
31176,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,8,50-99,Pvt Ltd,>4,57,0.0
2426,city_83,0.9229999999999999,,Has relevent experience,no_enrollment,Graduate,Arts,11,100-500,,>4,7,0.0
24302,city_61,0.9129999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,18,10/49,Funded Startup,2,11,0.0
23805,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,500-999,Pvt Ltd,2,19,0.0
4827,city_9,0.743,Male,No relevent experience,no_enrollment,,,7,,Pvt Ltd,never,78,1.0
33141,city_99,0.915,Male,Has relevent experience,no_enrollment,High School,,10,10/49,Pvt Ltd,2,140,0.0
20531,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,18,5000-9999,Pvt Ltd,>4,41,0.0
3178,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,>4,78,0.0
33349,city_21,0.624,Male,No relevent experience,Part time course,Graduate,STEM,2,10/49,Early Stage Startup,2,20,0.0
9589,city_116,0.743,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,10000+,Pvt Ltd,>4,19,0.0
489,city_106,0.698,,Has relevent experience,no_enrollment,Phd,STEM,>20,,,never,5,0.0
26973,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,5,10000+,Pvt Ltd,1,100,1.0
8671,city_53,0.74,Male,Has relevent experience,no_enrollment,Masters,STEM,5,<10,,1,8,0.0
2214,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,3,89,0.0
6681,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,7,500-999,Pvt Ltd,1,80,1.0
14154,city_103,0.92,,No relevent experience,no_enrollment,Masters,STEM,14,5000-9999,Public Sector,>4,66,1.0
19054,city_103,0.92,,No relevent experience,no_enrollment,High School,,8,<10,Pvt Ltd,1,46,0.0
8520,city_36,0.893,,Has relevent experience,no_enrollment,High School,,14,,,2,51,0.0
30772,city_180,0.698,Male,No relevent experience,no_enrollment,Masters,Other,9,,,>4,24,0.0
19823,city_78,0.579,,Has relevent experience,no_enrollment,Graduate,STEM,5,10/49,Pvt Ltd,1,37,0.0
18705,city_23,0.899,Male,Has relevent experience,no_enrollment,High School,,9,100-500,Pvt Ltd,2,100,0.0
25534,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,>4,140,0.0
6192,city_65,0.802,Male,No relevent experience,Full time course,High School,,4,,,never,43,0.0
12451,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,5,10000+,,1,67,0.0
11967,city_37,0.794,,No relevent experience,Full time course,High School,,6,50-99,Pvt Ltd,1,74,0.0
10023,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,3,6,0.0
725,city_23,0.899,,No relevent experience,no_enrollment,High School,,1,,Pvt Ltd,never,47,1.0
25333,city_136,0.897,,Has relevent experience,no_enrollment,Masters,STEM,5,5000-9999,Pvt Ltd,never,15,0.0
2986,city_103,0.92,Male,No relevent experience,no_enrollment,Phd,STEM,>20,,,>4,36,0.0
24461,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,6,50-99,Pvt Ltd,1,81,0.0
18545,city_20,0.7959999999999999,Male,Has relevent experience,no_enrollment,Masters,Other,4,100-500,Public Sector,2,7,0.0
6490,city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,1,<10,NGO,,176,1.0
9613,city_36,0.893,Male,Has relevent experience,Full time course,High School,,6,100-500,Pvt Ltd,2,81,0.0
12602,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,2,68,0.0
23251,city_114,0.9259999999999999,,No relevent experience,Full time course,High School,,2,10/49,NGO,,42,0.0
32621,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,10000+,Pvt Ltd,1,44,0.0
8199,city_100,0.887,Male,No relevent experience,Part time course,Graduate,STEM,3,,,1,158,0.0
24269,city_71,0.884,Male,Has relevent experience,no_enrollment,High School,,19,<10,Pvt Ltd,2,7,1.0
30463,city_75,0.9390000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,1,22,0.0
19150,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,>4,6,1.0
25379,city_114,0.9259999999999999,Male,No relevent experience,no_enrollment,Masters,Humanities,2,100-500,Public Sector,2,30,1.0
19101,city_16,0.91,,No relevent experience,no_enrollment,High School,,2,,,never,140,0.0
23370,city_14,0.698,,No relevent experience,Full time course,Masters,STEM,4,,,never,17,1.0
26701,city_77,0.83,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,5000-9999,Pvt Ltd,>4,106,0.0
28300,city_99,0.915,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,>4,117,1.0
4413,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,31,0.0
24300,city_84,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,2,20,0.0
25633,city_128,0.527,Male,Has relevent experience,no_enrollment,High School,,2,100-500,,never,7,1.0
22317,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Funded Startup,1,5,0.0
32006,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,3,10000+,Pvt Ltd,1,52,0.0
5798,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,2,6,0.0
31761,city_74,0.579,,No relevent experience,Full time course,Graduate,STEM,6,,,1,145,0.0
17199,city_23,0.899,,Has relevent experience,Part time course,Graduate,STEM,11,50-99,Pvt Ltd,2,151,0.0
13754,city_97,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,,1,69,0.0
1824,city_158,0.7659999999999999,Female,No relevent experience,Full time course,Graduate,STEM,5,,Pvt Ltd,never,100,0.0
1487,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,3,15,0.0
12098,city_21,0.624,,No relevent experience,no_enrollment,,,<1,,,never,10,0.0
3953,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,12,100-500,Pvt Ltd,1,42,0.0
32900,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,3,10000+,Pvt Ltd,2,55,1.0
17567,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,14,100-500,Pvt Ltd,1,172,0.0
11838,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,2,16,0.0
689,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,>4,27,1.0
26864,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,6,,,1,34,0.0
4499,city_61,0.9129999999999999,Male,No relevent experience,no_enrollment,Phd,STEM,>20,100-500,NGO,2,70,0.0
27811,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,14,5000-9999,Pvt Ltd,>4,136,0.0
1636,city_75,0.9390000000000001,,No relevent experience,no_enrollment,,,7,,Public Sector,never,72,1.0
29944,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,3,,,1,52,1.0
7072,city_16,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,4,167,0.0
1872,city_75,0.9390000000000001,Male,Has relevent experience,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,1,46,0.0
28420,city_41,0.8270000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,3,98,0.0
18339,city_21,0.624,,Has relevent experience,Full time course,Graduate,STEM,3,50-99,Pvt Ltd,1,80,1.0
31567,city_10,0.895,Male,Has relevent experience,no_enrollment,High School,,>20,,,>4,22,0.0
21317,city_75,0.9390000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,1000-4999,Public Sector,>4,41,0.0
8691,city_99,0.915,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,4,0.0
8683,city_114,0.9259999999999999,,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,>4,62,0.0
28400,city_16,0.91,Male,Has relevent experience,Full time course,Graduate,STEM,6,50-99,Pvt Ltd,>4,166,1.0
1841,city_21,0.624,,Has relevent experience,no_enrollment,Masters,STEM,5,50-99,Pvt Ltd,2,61,1.0
23507,city_21,0.624,,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Funded Startup,1,9,1.0
8307,city_100,0.887,Male,No relevent experience,no_enrollment,Graduate,No Major,>20,100-500,Pvt Ltd,>4,21,0.0
29934,city_98,0.9490000000000001,Male,No relevent experience,no_enrollment,Graduate,STEM,3,,,1,23,0.0
31027,city_21,0.624,,Has relevent experience,no_enrollment,Masters,STEM,19,10/49,Pvt Ltd,>4,19,1.0
9939,city_160,0.92,,Has relevent experience,no_enrollment,Masters,STEM,19,100-500,Pvt Ltd,>4,56,1.0
8543,city_70,0.698,Male,No relevent experience,no_enrollment,Graduate,STEM,6,,,never,23,1.0
3416,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10/49,Pvt Ltd,2,112,0.0
25770,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,7,10000+,Pvt Ltd,never,82,0.0
30121,city_20,0.7959999999999999,Male,No relevent experience,,Primary School,,2,,,never,94,0.0
27826,city_115,0.789,,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,4,36,0.0
26052,city_21,0.624,,Has relevent experience,Full time course,Masters,STEM,<1,100-500,Public Sector,1,7,0.0
9155,city_28,0.9390000000000001,Male,Has relevent experience,no_enrollment,High School,,8,10/49,Funded Startup,3,6,0.0
14795,city_136,0.897,,Has relevent experience,no_enrollment,Masters,STEM,8,10/49,Early Stage Startup,1,162,0.0
32722,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,9,50-99,Pvt Ltd,>4,42,0.0
9698,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10/49,Pvt Ltd,>4,143,0.0
10105,city_45,0.89,Male,Has relevent experience,Full time course,Graduate,STEM,9,,,2,8,1.0
15301,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,19,10000+,Pvt Ltd,2,192,0.0
16500,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,1,84,1.0
20604,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,Business Degree,>20,10000+,Pvt Ltd,>4,142,0.0
29237,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,6,100-500,Pvt Ltd,1,78,0.0
33317,city_61,0.9129999999999999,Male,No relevent experience,no_enrollment,High School,,2,,,2,258,0.0
5774,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,>4,11,0.0
8005,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,2,35,1.0
26437,city_103,0.92,,Has relevent experience,Full time course,Graduate,STEM,6,,,1,139,1.0
5293,city_19,0.682,Male,No relevent experience,Full time course,Graduate,STEM,6,,,never,151,1.0
21595,city_21,0.624,Male,Has relevent experience,,Graduate,STEM,10,,,>4,98,0.0
24950,city_142,0.727,Male,No relevent experience,Part time course,Graduate,STEM,2,,,1,103,0.0
30305,city_116,0.743,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,68,0.0
26150,city_103,0.92,Male,No relevent experience,Full time course,Graduate,Other,6,,,never,1,1.0
12480,city_65,0.802,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,1,170,0.0
11409,city_75,0.9390000000000001,,No relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,21,0.0
32772,city_160,0.92,Male,No relevent experience,Full time course,Graduate,STEM,11,,,1,61,1.0
755,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,5,5000-9999,Pvt Ltd,1,25,1.0
32496,city_21,0.624,,No relevent experience,Full time course,,,1,,Pvt Ltd,never,45,1.0
33368,city_61,0.9129999999999999,,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,3,154,0.0
19335,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,1,35,0.0
11174,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,1,78,0.0
28444,city_50,0.8959999999999999,,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Public Sector,>4,15,0.0
20999,city_103,0.92,,No relevent experience,Part time course,Masters,Humanities,10,,,2,106,0.0
27287,city_40,0.7759999999999999,Male,Has relevent experience,no_enrollment,Masters,Other,10,<10,Pvt Ltd,2,35,0.0
527,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,1,32,0.0
2053,city_67,0.855,Female,No relevent experience,no_enrollment,Masters,STEM,13,1000-4999,Pvt Ltd,>4,51,0.0
24958,city_13,0.8270000000000001,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,,,1,139,0.0
27664,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,9,1000-4999,Pvt Ltd,1,18,0.0
13749,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,Humanities,>20,<10,Pvt Ltd,4,26,1.0
24545,city_128,0.527,Male,Has relevent experience,no_enrollment,High School,,3,10/49,Pvt Ltd,1,96,0.0
6030,city_114,0.9259999999999999,Male,No relevent experience,no_enrollment,High School,,5,,Pvt Ltd,never,17,0.0
24900,city_21,0.624,,No relevent experience,Full time course,Masters,STEM,<1,,,never,55,0.0
6450,city_75,0.9390000000000001,Male,Has relevent experience,Part time course,Graduate,STEM,10,<10,Pvt Ltd,3,68,0.0
17677,city_16,0.91,,Has relevent experience,Full time course,Graduate,STEM,3,10000+,Pvt Ltd,1,55,0.0
17131,city_103,0.92,Male,No relevent experience,no_enrollment,High School,,5,,,never,144,0.0
18753,city_61,0.9129999999999999,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,50-99,Funded Startup,4,72,0.0
